id,category,keywords,name,similar_games,involved_companies,platforms,release_dates,genres,themes
11343,0,"[5, 1308, 1661, 1662, 1663, 1664]",Zombiegrinder 60000,"[13210, 19561, 19686, 26192, 37016, 44076, 102584, 103298, 115835]",[24725],[82],[31371],"[5, 7, 33]","[19, 21]"
28424,0,"[101, 117, 1025, 1158, 1293, 1333, 4004, 4135, 4261]",Xbird,"[3277, 10039, 27419, 32902, 36198, 38030, 43367, 76263, 105269]",[96268],"[3, 6, 14]","[69211, 69212, 69213]","[5, 32]",[1]
50400,0,,Toy Golf Extreme,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",,[6],[97633],[14],
143019,0,,Hell Road VR,"[25311, 37419, 81680, 103301, 105011, 105049, 107215, 115785, 118871, 120268]",[146807],[6],[307395],"[10, 13, 31]",[1]
110867,0,,Akihabara Crash! 123 Stage + 1,"[25311, 25646, 34024, 56967, 95340, 107218, 109129, 113201, 118091, 120268]",,[130],[248761],"[9, 15]",[1]
108737,0,"[3121, 23400]",Muumit ja Taikurin hattu,"[236, 13189, 18992, 25222, 26375, 27725, 116856, 119156, 129777]","[72437, 72438]",[6],[162551],[2],[35]
61698,1,,Monster Hunter Frontier G3,"[10223, 76253, 100800, 103168, 103302, 113109, 113895, 115283, 118490, 120268]",[137546],"[6, 12]","[251603, 251604]",[25],[1]
106868,0,,Modern FPS: Combat Sniper 3D,,,,,,
25525,0,,Europa Universalis III Chronicles,,,,,,
59738,0,,Haru Kiss,,,,,,
86063,0,,Schwarzenberg,,,,,,
86317,0,,Temple of Xiala,"[19222, 25222, 25646, 27266, 95776, 106992, 109129, 110503, 113895, 121518]",[80537],[6],[171812],"[9, 32]",
7186,0,"[21, 129, 301, 453, 563, 594, 634, 795, 1025, 1107, 1120, 1158, 1293, 1313, 1320, 1345, 1800, 2543, 3270, 4161, 4202, 4246, 4287, 4330, 4337, 4359, 4363, 4364, 4418, 4420, 4428, 4432, 4446, 4508, 4552, 4571, 4573, 4589, 4611, 4614, 4615, 4625, 4634, 4660, 4712, 4756, 4829, 4880, 4890, 4891, 4892, 4895, 4902, 4920, 5100, 5102, 5176, 5196, 5197, 5309, 5350, 5362, 5392, 5427, 5468, 5483, 5507, 5544, 5616, 5617, 5665, 5730, 5775, 5814, 5941, 5989, 6020, 6026, 6249, 6295, 6305, 6341, 6374, 6376, 6397, 6478, 6494, 6589, 6599, 6625, 6630, 6693, 6734, 6829, 6838, 6895, 7025, 7038, 7054, 7090, 7215, 7415, 7515, 7574, 8130, 8698, 9004, 9023, 9813, 9861, 9907, 10368, 10471, 10627, 12123, 13954]",Shellshock 2: Blood Trails,"[495, 539, 564, 571, 621, 2031, 3042, 5647, 9495, 19441]","[17010, 17011]","[6, 9, 12]","[18247, 18249, 18250, 18252, 105492, 105493]",[5],"[1, 19, 39]"
105320,0,[1113],The Red Moon,"[35737, 49414, 51213, 56036, 87485, 99118, 111287, 112191, 112416, 113636]",,[6],[255480],[12],
9628,0,"[288, 1158, 1494, 2049, 2875, 4004, 4134, 4368, 4989, 5262, 7453]",Transformice,"[18182, 20329, 20342, 24426, 25222, 55173, 55190, 56033, 77529, 89597]",[70632],"[6, 14, 82]","[159670, 180108, 180109]","[8, 9, 15, 31, 32]","[27, 40]"
102248,0,,VR Tomb's Secrets2,,,,,,
155626,1,,Super Jigsaw Puzzle: Generations - Horses Puzzles,"[33603, 51577, 55888, 65827, 79134, 111043, 113837, 115539, 116674, 116992]",,,,"[15, 32]",
75129,0,,Cube Escape: Birthday,"[25222, 25646, 27266, 27725, 33110, 95776, 106992, 107614, 109129, 110503]",[130951],"[14, 34, 39]","[154738, 154739, 243755]","[9, 31]",
96509,0,,Your Sinclair Magnificent 7 February 1992,,,,,,
46065,0,,Adventures in Letter Land with Jack & Jill,"[27792, 100843, 101435, 101569, 122274, 122276, 122277, 131985, 139351]",,,,,[34]
34741,0,,Chicka Wars | Chicken Meat,"[29783, 37419, 81275, 96217, 105447, 111130, 113360, 113895, 115785]",,[6],[80025],"[31, 32]",[1]
144724,0,"[390, 2231]",Sephonie,"[20342, 24426, 25646, 28070, 29032, 55190, 89597, 96217, 106987, 113360]","[121752, 121753, 121754]","[3, 6, 14]","[234274, 234275, 234276]","[8, 9, 31, 32]","[1, 17, 43]"
176475,0,,Ball Dude Adventures,"[10603, 19222, 41349, 86974, 87507, 88511, 90766, 90788, 95776, 106992]",,,,[9],
170021,3,"[2555, 4522, 25915, 26906, 27629, 29625, 31170]",Super Mario Advance 4: Super Mario Bros. 3,"[19164, 28070, 29032, 68582, 96217, 106987, 110503, 113360, 115276, 120184]","[148615, 148618, 148619]",[41],"[310737, 310738, 310739, 310740]",[8],"[1, 17]"
176481,0,,Midnight Scenes Ep.2: The Goodbye Note,"[26565, 27266, 27725, 55282, 81275, 103295, 111130, 116530, 119247, 119308]",,,,[31],"[19, 43]"
84901,0,,Secret Journeys: Cities of the World,"[19222, 41349, 87507, 95776, 109129, 112754, 121518, 175267, 175358, 175519]","[131209, 131210]",[37],[143015],"[9, 15]",
108789,0,,Planet Gold Rush,,,,,,
54412,0,"[1166, 4157]",Super Cross Kings,"[27378, 44178, 73538, 73626, 73678, 78511, 80382, 116353, 118871, 120126]","[140926, 140927, 140928]",[6],[296632],"[10, 14]",
94843,0,,iBomber 2,,,,,,
94190,0,,RoomRental,,,,,,
11764,0,"[169, 558, 968, 992, 1158, 1283, 1298, 1315, 1318, 1375, 1697, 1898, 2112, 2493, 3794, 4004, 4134, 4176, 4293, 4403, 4410, 4492, 4580, 4596, 5111, 5122, 5561, 5581, 5644, 5738, 5896]",The Plan,"[7344, 7350, 8968, 9278, 10388, 17130, 18182, 28113, 33153, 76110]",[25537],"[3, 6, 14]","[32796, 32797, 32798, 118189]",[32],[31]
155627,1,,Super Jigsaw Puzzle: Generations - SJP Anime Reloaded Puzzles,"[33603, 51577, 55888, 65827, 79134, 111043, 113837, 115539, 116674, 116992]",,,,"[15, 32]",
94801,0,,Starfall 2,,,,,,
36286,0,,Wildlife Park 2 - Horses,"[18623, 31515, 33603, 36962, 51577, 55888, 65827, 79134, 102163, 107992]",[50399],[6],[83123],"[13, 15, 32]",
14065,0,"[107, 561, 4155]",Fighting Warrior,"[19164, 27316, 54775, 96217, 103303, 103369, 106987, 112589, 115278]","[57971, 57972]","[15, 25, 26, 93, 94]","[61807, 61808, 61809, 61810, 128296]",[4],"[1, 17, 22]"
155444,1,,Smash Up: Awesome Level 9000,"[11362, 17613, 17886, 51577, 65827, 76340, 77038, 111043, 112754, 119156]",,,,[15],
102551,0,,Anime & Manga Color by Number - Sandbox Pixel Art,,,,,,
122652,0,,Code: Realize ~Guardian of Rebirth~ Collector's Edition,,,,,,
54784,0,,Ribbert's Adventure,,,,,,
75128,0,,Cube Escape: The Mill,"[25222, 25646, 27266, 27725, 33110, 95776, 106992, 107614, 109129, 110503]",[130952],"[14, 34, 39]","[154736, 154737, 243756]","[9, 31]",
139188,0,"[1423, 3312, 17177]",The Box Code,"[25222, 25646, 27266, 28070, 106992, 109129, 110503, 116681, 121518]",[109275],[34],[212187],"[9, 32]",
75935,0,,Boinks,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,"[6, 14]","[128915, 128916]",[32],[1]
85256,0,,Lola's Alphabet Train,,,[159],"[140813, 140814]",,
23144,0,"[1148, 1158, 1351, 1895, 3782]",Take Command: 2nd Manassas,"[13200, 18623, 23345, 29173, 31480, 34823, 36269, 36553, 55590, 79134]",,[6],[70712],"[13, 15, 32]","[22, 39]"
10277,0,"[947, 3000, 5817]",Entropy,"[17130, 24620, 25311, 26574, 35994, 55038, 81680, 105269, 109339]",[59846],"[3, 6, 14]","[71778, 71779, 71780]","[12, 13, 15]","[1, 18]"
176482,0,,Do Not Kill Me Jacob!! JAM Ver.,"[55282, 103298, 111130, 123025, 124677, 176534, 176753, 176818, 176839, 176858]",,,,[34],"[19, 27]"
72260,0,"[379, 970, 994, 1148, 1928, 3782]",Zapitalism,"[9789, 13200, 17130, 24620, 29173, 34823, 35463, 36346, 55590]","[63535, 63536]",[6],[149298],"[13, 15]",[18]
41688,0,"[20, 1166, 4658]",Konami's Baseball,"[15851, 43992, 62323, 73330, 78789, 109606, 114286, 116352, 116353]",,[27],[92189],[14],
60319,0,"[296, 1025]",Genso Rondo,"[25633, 38030, 58095, 59427, 68286, 78770, 103292, 103301, 105049]",,,,[5],
108823,0,,Weave,,,,,,
53441,0,,P.J. Pride: Pet Detective,,,,,,
114630,0,,The Man Who Calls The Shots,,[73712],,,,
79133,0,,Tales of Hongyuan,"[19127, 22790, 57033, 69007, 99118, 103303, 112191, 113636, 113910]",[59484],[6],[132248],[12],[17]
16680,0,"[117, 970, 1027, 1148, 4134, 5327]",Elegy for a Dead World,"[13200, 17111, 17130, 17548, 19301, 21564, 25311, 26145, 34823, 51945]","[31076, 31077]","[3, 6, 14]","[44810, 44811, 44812]","[13, 31, 32]",[18]
83989,0,,Alien Food Frenzy,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,[6],[284370],[32],[1]
86604,0,,Battleship Lonewolf 2,"[11362, 17613, 17886, 51577, 65827, 76340, 77038, 111043, 112754, 119156]",,,,[15],
123088,0,,Mercenaries Land,,,,,,
80542,0,"[2875, 3782]",Dino Dave 2,"[10603, 17613, 32510, 36346, 36553, 55036, 60044, 77597, 79080]",,,,"[9, 15]",
73668,0,[1148],Void War,"[18623, 31515, 32457, 36346, 37419, 44242, 76263, 105011, 118871]",,,,[13],[1]
67794,0,"[296, 900, 8220, 13109]",Project Wiki,"[16391, 17350, 19698, 23651, 35450, 54775, 59427, 64061, 68393]",,,,[12],
108794,0,,Slime Laboratory,,,,,,
66628,0,[1148],My Fireplace,"[17519, 18623, 31515, 32457, 36269, 36346, 44242, 55590, 101573]",,,,[13],
1265,0,"[25, 92, 453, 464, 466, 900, 970, 1158, 1333, 1494, 2071, 2173, 2385, 2898, 3627, 4134, 4239, 4261, 4330, 4359, 4444, 4572, 4580, 4730, 4873, 4901, 4927, 4975, 4977, 4985, 5116, 5315, 5316, 5885, 6036, 6254, 6292, 6305, 6527, 6718, 7403, 7503, 7638, 9530, 9851, 9934, 9993, 10054, 10239, 13019, 18456, 18567, 19383, 19384]",PlanetSide 2,"[1006, 1877, 3277, 7333, 7350, 8746, 11544, 11646, 17112, 55038]","[109727, 109729]","[6, 48]","[3762, 54104]","[5, 12, 24]","[1, 18, 38]"
90992,0,[3586],逮到你了!,"[25311, 28277, 36553, 37419, 51577, 65827, 76263, 81680, 111130, 113895]",[74816],[6],[165530],"[13, 32]",[1]
162835,0,"[1059, 1536, 1742, 2646, 4324, 8236, 24606, 25781, 26003, 27088, 29440, 29703, 29704, 29923, 29957, 29958, 30648, 30649, 30650, 30651, 31170]",Donkey Kong Country Competition Cartridge,"[19150, 20342, 24426, 28070, 55173, 55190, 56033, 89597, 110503, 115276]","[144327, 144328]",[19],[302233],[8],[1]
107570,0,,Line Flow - One Line Puzzle !,,,,,,
55128,0,,Supermarket Tycoon,"[18623, 31515, 33603, 36962, 51577, 55888, 65827, 79134, 102163, 107992]",,[6],[112631],"[13, 15, 32]",
129322,0,,The World Of Others,"[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]",,[6],[202633],"[31, 32]",[1]
114762,0,[1937],Taishou x Alice -Heads & Tails-,"[136439, 136450, 136452, 136470, 136472, 136476, 136478, 136524, 136525]","[104851, 104852]",[46],[205573],[34],"[31, 44]"
24750,0,,Create City,,,,,,
126292,0,,Bal Cube,"[10603, 19222, 41349, 86974, 87507, 88511, 89132, 90788, 95776]",,[52],[180472],[9],
23268,0,,Max Injury,,,,,,
75130,0,,Cube Escape: Theatre,"[25222, 25646, 27266, 27725, 33110, 95776, 106992, 107614, 109129, 110503]",[130950],"[14, 34, 39]","[154456, 154457, 243754]","[9, 31]",
52503,0,[3028],Cloven Crania Meadow,"[13196, 19404, 36258, 56967, 99118, 113201, 119156, 119171, 120184]","[110946, 110947]",[6],[214938],[15],[17]
56616,0,,Exterminator: Escape!,"[32902, 37419, 76263, 96217, 105233, 106987, 111130, 113895, 121036, 121542]",[66781],[6],"[112145, 284337]","[14, 32]",[1]
22655,2,"[541, 1537, 3930]",Star Wars: The Old Republic - Rise of the Hutt Cartel,"[22792, 25311, 49414, 55038, 86477, 90099, 103276, 105269, 111187, 113114]","[44495, 52048, 52050, 56395]",[6],[65813],[12],[18]
88062,0,,Glow Hockey 2L,,,,,,
65549,0,"[416, 1026, 4169, 4177, 4332, 4353, 4418, 4833]",Triangle Wizard,"[9176, 11646, 19404, 28309, 29348, 55038, 55199, 57296, 70707]",,,,,
91833,0,,Real Soccer 2,,,,,,
81549,0,"[78, 2147, 4310, 4331, 8293]",Ore no Imouto ga Konna ni Kawaii Iwake Ganai: Portable ga Tsudzuku Wake Ganai,"[37419, 68859, 81275, 105049, 106987, 106992, 111130, 114009, 115653]",,,,[31],
11024,0,"[174, 296, 301, 478, 993, 1026, 1027, 1120, 1735, 4284, 4320, 4390, 4525, 4940, 5325, 5359, 5361, 5369, 5596, 6074, 6767, 12123]",Dawn of Magic,"[660, 22387, 28168, 28309, 36198, 55038, 55092, 55199, 56033]","[24175, 24176, 24177, 24178]",[6],"[30460, 30461]","[12, 31]","[1, 17, 19]"
64054,0,,SKAR: The Hammer Returns,,,,,,
83938,0,,PUNKSNOTDEAD,,,,,,
91887,0,,Old School Racer,,,,,,
22827,0,"[20, 1166]",Baseball 2000,"[15851, 22690, 96476, 113149, 113895, 116353, 118871, 120268, 121036]",,,,[14],[1]
90491,0,,Carlos III y la difusión de la antigüedad,"[17414, 28277, 30871, 75240, 75948, 103301, 106992, 112416, 114145, 115374]",,,,[31],
82355,0,,Gone Fireflies,"[80916, 81680, 96217, 105269, 106987, 106992, 109339, 112416, 112604, 113402]",,,,"[12, 31, 32]",
91182,0,,Black Desert Online - Traveler's Package,"[25311, 26145, 26574, 35994, 37419, 81680, 96217, 103232, 105049, 109339]",,[6],[255919],"[12, 13, 15, 31]",[1]
37559,0,,Wonder Classic,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",,[123],[86521],[14],
108796,0,,Garfield: Survival of the Fattest,,,,,,
37584,0,,R-Type Complete CD,"[12364, 27270, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",,,,[5],
19208,0,,Zomon: The Path of Heroes,,,,,,
92805,0,,Einfach Genial,,,,,,
95999,0,,FunnyJoy - Brain On Line,,,,,,
125518,0,,House of Shadows,,,,,,
92888,0,,Tenerezza,,[146803],"[6, 11]","[307391, 307392]",[12],"[1, 17]"
122875,0,,Fukakutei Sekai no Tantei Shinshi Virginal Vol. 1,,,,,,
135237,0,[1473],a milky way,"[28277, 37419, 75948, 87622, 103301, 105049, 106992, 111130, 112416, 115374]",,[6],[200815],[31],
16330,0,"[3, 117, 301, 416, 575, 970, 1158, 1623, 4144, 4283, 4284, 4346, 4465, 5030, 5116, 5370, 5775, 5814, 7417]",Pineapple Smash Crew,"[7350, 17111, 17130, 18290, 21564, 25311, 55038, 68286, 105269, 107318]",[30591],[6],[47302],"[5, 32]","[1, 18]"
24068,0,,Time to Dodge,"[22799, 28070, 96217, 103303, 111130, 113360, 113895, 116681, 120268]",[39740],"[34, 39]","[57206, 57207]","[32, 33]","[1, 17]"
60822,0,[4137],jubeat saucer,"[63793, 63933, 74732, 75214, 77720, 78969, 80106, 82995, 86847]",,,,[7],
91767,0,,The Agent,,,,,,
119040,0,,Sack of Bots,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,[6],[287028],[32],[1]
28878,0,,MarksmanVR,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,[6],[84393],[32],[1]
163862,0,[26532],VTuber Beats,"[22210, 28277, 37419, 51577, 65827, 75948, 106992, 110979, 111130, 113895]",,,,[32],
113971,0,,Rainmaker - The Beautiful Flood,"[25222, 25646, 27266, 95776, 106992, 109129, 110503, 113895, 121518]",,"[34, 39]","[163546, 163547]","[9, 32]",
164141,0,,Monstaal,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,,,[32],
85670,0,,Adventure Thru 8-Bit Land,"[13934, 76717, 89550, 102057, 103281, 111187, 112886, 113114, 117197]",,,,,[18]
41038,0,,Metal Gear Acid Mobile,,"[51393, 51394]",[55],[87967],,
51165,0,,Power Ups that Kill!,"[12364, 27270, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",,[72],[97116],[5],
77763,0,"[78, 847]",Jewel Matrix,"[22425, 22426, 22482, 28129, 59046, 59048, 59173, 59218, 75797]",,,,[31],[42]
91764,0,,Maison Ikkoku Kanketsu Special,,,,,,
82270,0,"[1011, 2071, 2601, 4139, 4559]",Game no Tatsujin 2,"[8977, 28472, 50741, 68045, 68397, 77768, 79428, 83469, 83470]",,,,[26],
80794,0,"[453, 7092]",War: Final Assault,"[28751, 64311, 103281, 103329, 105269, 105482, 111187, 113114, 113362]",,,,[5],[18]
82025,1,[3097],Total War: Attila - Longbeards Culture Pack,"[11362, 17613, 34024, 51577, 55888, 65827, 76340, 111043, 112754, 119156]","[96353, 96354]","[3, 6, 14]","[135546, 135548, 135549]",[15],
30422,0,,Goaltender VR,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",,[6],[73317],[14],
78092,0,[4158],Retro One,,,,,,
70810,0,,Strange Days,,,,,,
14293,0,"[970, 1148, 8243, 9320, 9849]",Beambender,"[13200, 17111, 17130, 17686, 24620, 25311, 34560, 34823, 55038]",[27731],[16],[40102],"[9, 13]","[1, 18]"
85445,0,,Tilelicious: Delicious Tiles,,,[41],[144386],,
115470,0,[2771],3EALITY,"[13660, 17130, 25311, 34823, 81275, 105269, 110807, 111187, 113895]",[81134],"[34, 39]","[165419, 165420]",[32],[18]
121214,0,,Underhell,,[82557],[6],[173520],,
62197,0,"[970, 2111]",Beetlenaut,"[24620, 44359, 55038, 68286, 68287, 89550, 103281, 105269, 111187]",,,,,"[1, 18]"
67850,0,,Smash it Up!,,,,,,
73270,0,"[215, 534, 1027, 1416]",Eagle Eye Mysteries in London,"[13189, 25222, 28309, 34218, 70962, 73819, 73878, 73901, 76145, 76627]","[128026, 128027]","[13, 14]","[242890, 242891]",[31],[34]
10341,0,"[1494, 2049, 4134, 4135, 4150, 4151, 4347, 4609, 5563, 5628]",Wooden Sen'SeY,"[19150, 20342, 24426, 26226, 28070, 36198, 55173, 55190, 56033, 89597]","[47771, 75925]","[3, 6, 14, 41]","[71760, 71761, 71762, 117846, 121888, 144884, 144885]","[8, 32]",[1]
28119,0,"[217, 287, 970, 974, 2430]",Space Captain vs Mega Robots,"[37419, 43367, 76263, 80916, 81680, 96217, 111130, 113360, 113895]",,[82],[68045],[32],[1]
85798,0,,Family Game Night Fun Pack,,,,,,
78630,0,,Monster Hunter Tri: Special Pack,"[25636, 54775, 57372, 70985, 78632, 96217, 105049, 106987, 113109, 113360]","[83555, 83556]",[5],[175112],[12],"[1, 33]"
78631,0,,Monster Hunter Tri Limited Edition,"[25636, 54775, 57372, 70985, 78632, 96217, 105049, 106987, 113109, 113360]",,[5],[175110],[12],"[1, 33]"
24368,0,,City of Heroes: Freedom,,,,,,
109412,0,,Hidden Paws Mystery,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",[72526],[6],"[162807, 257208]",[32],
94359,0,,Backstreet Billiards,,,,,,
107756,0,,Oh Ship Arena,"[25636, 35995, 100800, 103301, 103302, 107155, 112589, 113895, 115276, 120268]",,[6],[285519],,[1]
65465,0,"[176, 1027, 1836]",Shadow of a Soul,"[13189, 18011, 25222, 28309, 35994, 60931, 65503, 68859, 111130]",,,,[31],
92270,0,,Blinding Silence,,,,,,
105878,0,,LEGO Juniors Create & Cruise,,,[6],[226419],[33],
86019,0,,Xiake Yingxiongzhuan,,,,,,
85625,0,,Internal Invasion,"[26950, 37419, 76253, 78632, 87622, 96217, 103301, 105049, 106987, 111130]",,[41],"[140283, 140284]",[31],[1]
72358,0,,Kartofank VR,"[25311, 28277, 37419, 76263, 79134, 81680, 87975, 96217, 106987, 111130]",,[6],[122791],"[13, 14, 31, 32]",[1]
44494,0,,Yu-Gi-Oh! GX Tag Force 3,"[11362, 17886, 36258, 65827, 77038, 79134, 86558, 111043, 112754, 119156]",,[38],[99963],[15],
65171,0,"[2601, 2604, 4139]",Capcom Quiz: Hatena? no Daibouken,"[18124, 19083, 28472, 38248, 50741, 68045, 68397, 77768, 79428]",,,,[26],
21945,0,,Yu-Gi-Oh! GX: Tag Force 2,,,[38],[87157],,
18011,0,"[1027, 1120, 2875]",Rusty Lake Hotel,"[13189, 19817, 20342, 25222, 25646, 27266, 54678, 56033, 108778, 111130]",[33072],"[6, 14, 34, 39]","[47106, 64000, 147511, 284679]","[2, 9, 31, 32]",[19]
45011,0,,Gex: Return of the Gecko,"[115276, 146178, 146575, 146770, 146920, 147333, 148356, 148498, 150010, 152206]",,[7],[99157],[8],
82272,0,"[1011, 2601, 4139, 6111]",Kurubushi Kyoudai Gekijou: 1st Maki Mahjong-hen,"[28472, 68045, 68397, 77018, 77128, 77768, 82265, 82271, 82273]",,,,[26],
11474,0,[25058],Frogger Inferno,"[1070, 28070, 87728, 96452, 115276, 116681, 117939, 118313, 120268]",[100025],[39],[197319],"[8, 33]",[1]
15406,0,"[25, 906, 1158, 1783, 3486, 3627, 3912, 4035, 4135, 4157, 4444, 4446, 4698, 6832]",Pressure,"[3772, 37419, 63232, 76110, 96217, 105011, 111130, 113895, 120268]",[47857],[6],[42349],"[10, 32]",[1]
20921,0,,Interwebs Troll Simulator,,,,,,
146216,0,,Taiwan Monster Fruit: Prologue,"[26950, 37419, 76253, 78632, 87622, 96217, 103301, 105049, 106987, 111130]",,[130],[240745],[31],"[1, 40]"
153100,1,,Trainz Railroad Simulator 2019: LMS Duchess,"[28277, 65827, 87485, 100794, 100806, 101573, 105264, 106008, 112754, 114766]",,"[6, 14]","[292338, 292339]",[13],
87785,0,[1002],Ski Challenge 2006,"[14733, 109606, 114286, 116349, 116350, 116351, 116352, 116353, 120795]",[62423],[6],[147931],[14],
105402,0,"[1761, 3846, 23067]",Ball Turn,"[15851, 22799, 87728, 89025, 103301, 111130, 113895, 117939, 120268]",[66553],[34],[155836],[33],[1]
92184,0,,Chibi Maruko-Chan: Maruko Enikki World,,,,,,
91641,0,,Graffiti Ball,,,,,,
77423,0,,Reco Love: Blue Ocean/Gold Beach,,,,,,
94722,0,,Megaplex,,,,,,
5995,0,"[934, 1783, 1821, 2841, 4146, 4178, 4456, 4498, 4499, 4500, 4501, 4744, 5523, 7159, 13295]",Pure Pinball,"[40850, 49296, 58362, 58363, 70878, 71332, 73754, 74336, 79474]","[14412, 14413]","[6, 11]","[14716, 14717]",[30],
7181,0,"[350, 970, 1120, 1293, 1333, 1705, 2601, 4139, 4228, 4414, 4514, 4719, 4869, 4977, 5523, 5704, 6703, 11745, 12824, 13076]",Scene It? Box Office Smash,"[11529, 11588, 19082, 19083, 28113, 28213, 28472, 55038, 70687, 79428]","[16994, 16995, 16996]",[12],"[18212, 18213]",[26],"[18, 19, 27, 40]"
145245,0,[10881],Anti-Ballistic-Missile,"[19164, 27270, 43367, 76263, 103298, 103301, 105049, 106805, 119177, 120268]",,[13],[236243],"[5, 33]",[1]
54377,0,,Smugglers IV: Doomsday,,"[110863, 110864, 110865]",[6],[214795],,
96703,0,,Max Craft 2: New World HD,,,,,,
27341,0,,Potioneer: The VR Gardening Simulator,"[25311, 26574, 47823, 81249, 81680, 96217, 106987, 109339, 113360, 115653]",,[6],[73903],"[12, 13, 31, 32]","[17, 33, 38]"
96704,0,,Pony Snow Run,,,,,,
157308,0,,Angry Putin,"[28277, 33603, 37419, 44087, 51577, 55888, 65827, 76263, 87975, 116582]",,,,"[13, 32]",
82363,0,,Bloody Skyscraper,"[29783, 37419, 81275, 96217, 105447, 111130, 113360, 113895, 115785]",,,,"[31, 32]",[1]
91805,0,,Train Simulator: Hanshin Electric Railway,,,,,,
147608,0,,Switchy Road DeluX,"[25646, 28070, 37419, 90788, 103301, 105049, 106992, 111130, 119305, 120268]",,[130],[249138],"[9, 31, 33]",[1]
97228,0,,Primitive Race,"[28277, 37419, 51577, 65827, 96476, 105011, 117855, 118871, 120126]",[77670],,,"[10, 13, 14, 32]",
18077,0,"[101, 126, 4148, 4157]",OutDrive,"[27378, 27553, 38967, 44178, 55192, 80382, 115539, 115785, 119207, 120268]",[33174],[6],[47308],"[10, 32]",
100561,0,"[98, 901, 1315, 1439, 3171, 9181]",Monster Pub,"[19404, 25311, 55322, 80916, 81680, 96217, 105269, 106987, 109339, 113402]",[64592],"[6, 14]","[152173, 152174]","[12, 32]",[31]
38603,0,,Sengeki Striker,"[12364, 27270, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",,[52],[86746],[5],
46940,0,,Devil inside,,,,,,
85113,0,,Electroplankton Nanocarp,,[60830],[159],"[139116, 139117, 139118]",,
153104,1,,Trainz Railroad Simulator 2019: Bea-Dawe Model Railway,"[28277, 65827, 87485, 100794, 100806, 101573, 105264, 106008, 112754, 114766]",,"[6, 14]","[292346, 292347]",[13],
